trial,score,auc,pr_auc,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_lambda,reg_alpha,gamma,n_estimators,train_end,test_start,test_end
2,0.09533670033670033,0.5959595959595959,0.09533670033670033,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2011-08-23,2011-08-30,2011-09-13
10,0.09272835885739111,0.5454545454545454,0.09272835885739111,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2011-08-23,2011-08-30,2011-09-13
19,0.09087650700553927,0.5353535353535354,0.09087650700553927,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2011-08-23,2011-08-30,2011-09-13
6,0.08856951871657755,0.5151515151515151,0.08856951871657755,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2011-08-23,2011-08-30,2011-09-13
12,0.08256494463391015,0.5151515151515151,0.08256494463391015,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2011-08-23,2011-08-30,2011-09-13
14,0.08220046082949309,0.5151515151515151,0.08220046082949309,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2011-08-23,2011-08-30,2011-09-13
9,0.07492071649448309,0.4747474747474747,0.07492071649448309,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2011-08-23,2011-08-30,2011-09-13
15,0.07306886464263125,0.46464646464646464,0.07306886464263125,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2011-08-23,2011-08-30,2011-09-13
13,0.06847263847263847,0.4444444444444444,0.06847263847263847,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2011-08-23,2011-08-30,2011-09-13
8,0.15670289855072464,0.6617647058823529,0.15670289855072464,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2011-08-30,2011-09-06,2011-09-20
16,0.08618951612903225,0.5147058823529411,0.08618951612903225,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2011-08-30,2011-09-06,2011-09-20
18,0.08478163992869875,0.4852941176470588,0.08478163992869875,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2011-08-30,2011-09-06,2011-09-20
2,0.0762987012987013,0.6323529411764706,0.0762987012987013,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2011-08-30,2011-09-06,2011-09-20
17,0.07368951612903227,0.5,0.07368951612903227,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2011-08-30,2011-09-06,2011-09-20
7,0.07296401515151515,0.4852941176470588,0.07296401515151515,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2011-08-30,2011-09-06,2011-09-20
13,0.0706439393939394,0.6470588235294118,0.0706439393939394,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2011-08-30,2011-09-06,2011-09-20
3,0.06783661740558292,0.5294117647058824,0.06783661740558292,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2011-08-30,2011-09-06,2011-09-20
4,0.0675595238095238,0.6176470588235294,0.0675595238095238,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2011-08-30,2011-09-06,2011-09-20
5,0.06593567251461988,0.6176470588235294,0.06593567251461988,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2011-08-30,2011-09-06,2011-09-20
1,0.06240981240981241,0.5882352941176471,0.06240981240981241,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2011-08-30,2011-09-06,2011-09-20
15,0.05940380184331797,0.47058823529411764,0.05940380184331797,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2011-08-30,2011-09-06,2011-09-20
6,0.05938390313390313,0.5294117647058824,0.05938390313390313,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2011-08-30,2011-09-06,2011-09-20
20,0.058678300865800864,0.45588235294117646,0.058678300865800864,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2011-08-30,2011-09-06,2011-09-20
10,0.058366402116402115,0.5147058823529412,0.058366402116402115,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2011-08-30,2011-09-06,2011-09-20
11,0.05741995073891626,0.5,0.05741995073891626,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2011-08-30,2011-09-06,2011-09-20
12,0.05653735632183908,0.4852941176470589,0.05653735632183908,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2011-08-30,2011-09-06,2011-09-20
14,0.05591168091168091,0.5147058823529411,0.05591168091168091,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2011-08-30,2011-09-06,2011-09-20
9,0.05086117586117586,0.48529411764705876,0.05086117586117586,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2011-08-30,2011-09-06,2011-09-20
19,0.045295698924731176,0.4117647058823529,0.045295698924731176,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2011-08-30,2011-09-06,2011-09-20
8,0.16666666666666666,0.9428571428571428,0.16666666666666666,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2011-09-06,2011-09-13,2011-09-27
16,0.08333333333333333,0.8571428571428572,0.08333333333333333,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2011-09-06,2011-09-13,2011-09-27
7,0.08333333333333333,0.8571428571428572,0.08333333333333333,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2011-09-06,2011-09-13,2011-09-27
17,0.08333333333333333,0.8571428571428572,0.08333333333333333,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2011-09-06,2011-09-13,2011-09-27
20,0.08333333333333333,0.8571428571428572,0.08333333333333333,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2011-09-06,2011-09-13,2011-09-27
10,0.05555555555555555,0.7714285714285715,0.05555555555555555,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2011-09-06,2011-09-13,2011-09-27
3,0.05,0.7428571428571429,0.05,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2011-09-06,2011-09-13,2011-09-27
2,0.05,0.7428571428571429,0.05,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2011-09-06,2011-09-13,2011-09-27
18,0.05,0.7428571428571429,0.05,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2011-09-06,2011-09-13,2011-09-27
6,0.05,0.7428571428571429,0.05,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2011-09-06,2011-09-13,2011-09-27
11,0.05,0.7428571428571429,0.05,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2011-09-06,2011-09-13,2011-09-27
4,0.045454545454545456,0.7142857142857143,0.045454545454545456,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2011-09-06,2011-09-13,2011-09-27
19,0.045454545454545456,0.7142857142857143,0.045454545454545456,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2011-09-06,2011-09-13,2011-09-27
15,0.045454545454545456,0.7142857142857143,0.045454545454545456,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2011-09-06,2011-09-13,2011-09-27
5,0.045454545454545456,0.7142857142857143,0.045454545454545456,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2011-09-06,2011-09-13,2011-09-27
9,0.045454545454545456,0.7142857142857143,0.045454545454545456,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2011-09-06,2011-09-13,2011-09-27
1,0.041666666666666664,0.6857142857142857,0.041666666666666664,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2011-09-06,2011-09-13,2011-09-27
14,0.041666666666666664,0.6857142857142857,0.041666666666666664,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2011-09-06,2011-09-13,2011-09-27
13,0.03333333333333333,0.6,0.03333333333333333,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2011-09-06,2011-09-13,2011-09-27
12,0.029411764705882353,0.5428571428571429,0.029411764705882353,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2011-09-06,2011-09-13,2011-09-27
16,0.1,0.8857142857142857,0.1,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2011-09-13,2011-09-20,2011-10-04
8,0.1,0.8857142857142857,0.1,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2011-09-13,2011-09-20,2011-10-04
7,0.08333333333333333,0.8571428571428572,0.08333333333333333,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2011-09-13,2011-09-20,2011-10-04
17,0.08333333333333333,0.8571428571428572,0.08333333333333333,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2011-09-13,2011-09-20,2011-10-04
6,0.0625,0.8,0.0625,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2011-09-13,2011-09-20,2011-10-04
20,0.0625,0.8,0.0625,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2011-09-13,2011-09-20,2011-10-04
15,0.05555555555555555,0.7714285714285715,0.05555555555555555,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2011-09-13,2011-09-20,2011-10-04
10,0.05555555555555555,0.7714285714285715,0.05555555555555555,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2011-09-13,2011-09-20,2011-10-04
18,0.05555555555555555,0.7714285714285715,0.05555555555555555,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2011-09-13,2011-09-20,2011-10-04
11,0.05,0.7428571428571429,0.05,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2011-09-13,2011-09-20,2011-10-04
3,0.05,0.7428571428571429,0.05,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2011-09-13,2011-09-20,2011-10-04
4,0.05,0.7428571428571429,0.05,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2011-09-13,2011-09-20,2011-10-04
1,0.041666666666666664,0.6857142857142857,0.041666666666666664,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2011-09-13,2011-09-20,2011-10-04
2,0.041666666666666664,0.6857142857142857,0.041666666666666664,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2011-09-13,2011-09-20,2011-10-04
5,0.041666666666666664,0.6857142857142857,0.041666666666666664,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2011-09-13,2011-09-20,2011-10-04
14,0.041666666666666664,0.6857142857142857,0.041666666666666664,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2011-09-13,2011-09-20,2011-10-04
19,0.041666666666666664,0.6857142857142857,0.041666666666666664,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2011-09-13,2011-09-20,2011-10-04
9,0.038461538461538464,0.6571428571428571,0.038461538461538464,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2011-09-13,2011-09-20,2011-10-04
12,0.038461538461538464,0.6571428571428571,0.038461538461538464,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2011-09-13,2011-09-20,2011-10-04
13,0.03571428571428571,0.6285714285714286,0.03571428571428571,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2011-09-13,2011-09-20,2011-10-04
15,0.015625,0.11428571428571432,0.015625,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2011-10-18,2011-10-25,2011-11-08
19,0.015625,0.11428571428571432,0.015625,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2011-10-18,2011-10-25,2011-11-08
4,0.015151515151515152,0.08571428571428574,0.015151515151515152,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2011-10-18,2011-10-25,2011-11-08
5,0.015151515151515152,0.08571428571428574,0.015151515151515152,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2011-10-18,2011-10-25,2011-11-08
14,0.015151515151515152,0.08571428571428574,0.015151515151515152,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2011-10-18,2011-10-25,2011-11-08
16,0.015151515151515152,0.08571428571428574,0.015151515151515152,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2011-10-18,2011-10-25,2011-11-08
8,0.015151515151515152,0.08571428571428574,0.015151515151515152,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2011-10-18,2011-10-25,2011-11-08
7,0.015151515151515152,0.08571428571428574,0.015151515151515152,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2011-10-18,2011-10-25,2011-11-08
18,0.015151515151515152,0.08571428571428574,0.015151515151515152,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2011-10-18,2011-10-25,2011-11-08
3,0.014705882352941176,0.05714285714285716,0.014705882352941176,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2011-10-18,2011-10-25,2011-11-08
1,0.014705882352941176,0.05714285714285716,0.014705882352941176,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2011-10-18,2011-10-25,2011-11-08
2,0.014705882352941176,0.05714285714285716,0.014705882352941176,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2011-10-18,2011-10-25,2011-11-08
12,0.014705882352941176,0.05714285714285716,0.014705882352941176,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2011-10-18,2011-10-25,2011-11-08
11,0.014705882352941176,0.05714285714285716,0.014705882352941176,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2011-10-18,2011-10-25,2011-11-08
10,0.014705882352941176,0.05714285714285716,0.014705882352941176,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2011-10-18,2011-10-25,2011-11-08
9,0.014705882352941176,0.05714285714285716,0.014705882352941176,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2011-10-18,2011-10-25,2011-11-08
6,0.014705882352941176,0.05714285714285716,0.014705882352941176,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2011-10-18,2011-10-25,2011-11-08
13,0.014705882352941176,0.05714285714285716,0.014705882352941176,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2011-10-18,2011-10-25,2011-11-08
17,0.014705882352941176,0.05714285714285716,0.014705882352941176,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2011-10-18,2011-10-25,2011-11-08
20,0.014705882352941176,0.05714285714285716,0.014705882352941176,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2011-10-18,2011-10-25,2011-11-08
15,0.016129032258064516,0.1428571428571429,0.016129032258064516,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2011-10-25,2011-11-01,2011-11-15
19,0.015625,0.11428571428571432,0.015625,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2011-10-25,2011-11-01,2011-11-15
1,0.015151515151515152,0.08571428571428574,0.015151515151515152,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2011-10-25,2011-11-01,2011-11-15
4,0.015151515151515152,0.08571428571428574,0.015151515151515152,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2011-10-25,2011-11-01,2011-11-15
13,0.015151515151515152,0.08571428571428574,0.015151515151515152,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2011-10-25,2011-11-01,2011-11-15
20,0.015151515151515152,0.08571428571428574,0.015151515151515152,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2011-10-25,2011-11-01,2011-11-15
5,0.015151515151515152,0.08571428571428574,0.015151515151515152,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2011-10-25,2011-11-01,2011-11-15
7,0.015151515151515152,0.08571428571428574,0.015151515151515152,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2011-10-25,2011-11-01,2011-11-15
8,0.015151515151515152,0.08571428571428574,0.015151515151515152,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2011-10-25,2011-11-01,2011-11-15
12,0.015151515151515152,0.08571428571428574,0.015151515151515152,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2011-10-25,2011-11-01,2011-11-15
3,0.014705882352941176,0.05714285714285716,0.014705882352941176,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2011-10-25,2011-11-01,2011-11-15
2,0.014705882352941176,0.05714285714285716,0.014705882352941176,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2011-10-25,2011-11-01,2011-11-15
11,0.014705882352941176,0.05714285714285716,0.014705882352941176,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2011-10-25,2011-11-01,2011-11-15
10,0.014705882352941176,0.05714285714285716,0.014705882352941176,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2011-10-25,2011-11-01,2011-11-15
9,0.014705882352941176,0.05714285714285716,0.014705882352941176,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2011-10-25,2011-11-01,2011-11-15
6,0.014705882352941176,0.05714285714285716,0.014705882352941176,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2011-10-25,2011-11-01,2011-11-15
16,0.014705882352941176,0.05714285714285716,0.014705882352941176,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2011-10-25,2011-11-01,2011-11-15
14,0.014705882352941176,0.05714285714285716,0.014705882352941176,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2011-10-25,2011-11-01,2011-11-15
18,0.014705882352941176,0.05714285714285716,0.014705882352941176,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2011-10-25,2011-11-01,2011-11-15
17,0.014705882352941176,0.05714285714285716,0.014705882352941176,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2011-10-25,2011-11-01,2011-11-15
13,0.03228163992869875,0.1764705882352941,0.03228163992869875,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2011-11-01,2011-11-08,2011-11-22
6,0.03228163992869875,0.1764705882352941,0.03228163992869875,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2011-11-01,2011-11-08,2011-11-22
4,0.03222327441077441,0.16176470588235298,0.03222327441077441,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2011-11-01,2011-11-08,2011-11-22
15,0.03202284946236559,0.13235294117647062,0.03202284946236559,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2011-11-01,2011-11-08,2011-11-22
12,0.03189702454408337,0.16176470588235292,0.03189702454408337,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2011-11-01,2011-11-08,2011-11-22
2,0.03189258658008658,0.1470588235294118,0.03189258658008658,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2011-11-01,2011-11-08,2011-11-22
18,0.031754032258064516,0.11764705882352944,0.031754032258064516,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2011-11-01,2011-11-08,2011-11-22
19,0.031754032258064516,0.11764705882352944,0.031754032258064516,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2011-11-01,2011-11-08,2011-11-22
7,0.031754032258064516,0.11764705882352944,0.031754032258064516,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2011-11-01,2011-11-08,2011-11-22
8,0.03158470480668757,0.13235294117647062,0.03158470480668757,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2011-11-01,2011-11-08,2011-11-22
20,0.03102853128054741,0.10294117647058826,0.03102853128054741,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2011-11-01,2011-11-08,2011-11-22
14,0.03102853128054741,0.10294117647058826,0.03102853128054741,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2011-11-01,2011-11-08,2011-11-22
5,0.030902329583871166,0.11764705882352944,0.030902329583871166,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2011-11-01,2011-11-08,2011-11-22
9,0.030614973262032087,0.10294117647058826,0.030614973262032087,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2011-11-01,2011-11-08,2011-11-22
10,0.030614973262032087,0.10294117647058826,0.030614973262032087,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2011-11-01,2011-11-08,2011-11-22
1,0.03034615605773101,0.08823529411764708,0.03034615605773101,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2011-11-01,2011-11-08,2011-11-22
3,0.03034615605773101,0.08823529411764708,0.03034615605773101,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2011-11-01,2011-11-08,2011-11-22
11,0.03034615605773101,0.08823529411764708,0.03034615605773101,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2011-11-01,2011-11-08,2011-11-22
16,0.03034615605773101,0.08823529411764708,0.03034615605773101,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2011-11-01,2011-11-08,2011-11-22
17,0.03034615605773101,0.08823529411764708,0.03034615605773101,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2011-11-01,2011-11-08,2011-11-22
2,0.03257939976689977,0.1764705882352941,0.03257939976689977,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2011-11-08,2011-11-15,2011-11-29
19,0.03231020578420467,0.1470588235294118,0.03231020578420467,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2011-11-08,2011-11-15,2011-11-29
5,0.03202284946236559,0.13235294117647062,0.03202284946236559,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2011-11-08,2011-11-15,2011-11-29
1,0.03202284946236559,0.13235294117647062,0.03202284946236559,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2011-11-08,2011-11-15,2011-11-29
7,0.03202284946236559,0.13235294117647062,0.03202284946236559,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2011-11-08,2011-11-15,2011-11-29
13,0.03189702454408337,0.16176470588235292,0.03189702454408337,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2011-11-08,2011-11-15,2011-11-29
8,0.03189258658008658,0.1470588235294118,0.03189258658008658,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2011-11-08,2011-11-15,2011-11-29
12,0.03189258658008658,0.1470588235294118,0.03189258658008658,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2011-11-08,2011-11-15,2011-11-29
14,0.03129734848484848,0.11764705882352944,0.03129734848484848,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2011-11-08,2011-11-15,2011-11-29
